method,seed,step,t,wallclock_s,W2,TV,TV_density,MMD,EMC,EJS,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,W2_10d
PT,2,6400,32.0,9.289215775206685,0.025788165772149197,3.293605130647019e-05,,0.015332914075887242,0.9999972940857634,,0.0,,,0.8803462812500001,0.20023500000000008,,0.010344293069984583
PT,3,6400,32.0,9.289215775206685,0.023333244473739488,3.293605130647019e-05,,0.013741450285179728,0.9999972940857634,,0.0,,,0.8803462812500001,0.20023500000000008,,0.009720370024878107
PT,4,6400,32.0,9.289215775206685,0.020616546361146026,3.293605130647019e-05,,0.013415069679747692,0.9999972940857634,,0.0,,,0.8803462812500001,0.20023500000000008,,0.008730904589745505
PT,0,7200,36.0,10.452094259671867,0.03452466927018055,0.0005329360513064982,,0.013186562472674782,0.9999261996980551,,0.0,,,0.8804563124999998,0.20016999999999996,,0.01109165056505826
PT,1,7200,36.0,10.452094259671867,0.003656546542151044,0.0004716661746913783,,0.010760617303554322,0.9997641267838283,,0.0,,,0.8804563124999998,0.20016999999999996,,0.007973413037853478
PT,2,7200,36.0,10.452094259671867,0.006224625538330336,0.0004716661746913783,,0.024433160092746365,0.9997641267838283,,0.0,,,0.8804563124999998,0.20016999999999996,,0.007877777743725896
PT,3,7200,36.0,10.452094259671867,0.004831236320253434,0.0004716661746913783,,0.01535680466568783,0.9997641267838283,,0.0,,,0.8804563124999998,0.20016999999999996,,0.008034618871661221
PT,4,7200,36.0,10.452094259671867,0.02346525721536938,3.293605130647019e-05,,0.017140188042076402,0.9999972940857634,,0.0,,,0.8804563124999998,0.20016999999999996,,0.009344838275786131
PT,0,8000,40.0,11.61566014494747,0.003942961718594874,0.0004716661746913783,,0.014395294499696962,0.9997641267838283,,0.0,,,0.880226999999999,0.20015750000000004,,0.007370596078492451
PT,1,8000,40.0,11.61566014494747,0.004697168417294321,0.0004716661746913783,,0.016177943868291658,0.9997641267838283,,0.0,,,0.880226999999999,0.20015750000000004,,0.008199797990624733
PT,2,8000,40.0,11.61566014494747,0.004157743300592068,0.0004716661746913783,,0.016060964552327375,0.9997641267838283,,0.0,,,0.880226999999999,0.20015750000000004,,0.00911257536943655
PT,3,8000,40.0,11.61566014494747,0.04392860912874825,0.0010329360513064707,,0.01843010817292058,0.9997917145290134,,0.0,,,0.880226999999999,0.20015750000000004,,0.01171378147498739
PT,4,8000,40.0,11.61566014494747,0.005134815611147105,0.0004716661746913783,,0.023220446371775897,0.9997641267838283,,0.0,,,0.880226999999999,0.20015750000000004,,0.008607549581117833
PT,0,8800,44.0,12.778421349823475,0.004585120435868484,0.0004716661746913783,,0.019097342689948626,0.9997641267838283,,0.0,,,0.8804939374999997,0.20065000000000005,,0.0087596391439386
PT,1,8800,44.0,12.778421349823475,0.03717653019705773,0.0005329360513064982,,0.01386513116120489,0.9999261996980551,,0.0,,,0.8804939374999997,0.20065000000000005,,0.011177426849009015
PT,2,8800,44.0,12.778421349823475,0.006390336936651829,0.0004716661746913783,,0.02360636886734546,0.9997641267838283,,0.0,,,0.8804939374999997,0.20065000000000005,,0.00917292705429136
PT,3,8800,44.0,12.778421349823475,0.0031081588327632136,0.0004716661746913783,,0.010649752294906618,0.9997641267838283,,0.0,,,0.8804939374999997,0.20065000000000005,,0.0078262840275706
PT,4,8800,44.0,12.778421349823475,0.00948774257642873,0.0004716661746913783,,0.040056666641685,0.9997641267838283,,0.0,,,0.8804939374999997,0.20065000000000005,,0.008141295247800632
PT,0,9600,48.0,13.940854804590344,0.005096726717551917,0.0004716661746913783,,0.015989702136257274,0.9997641267838283,,0.0,,,0.8803750624999982,0.2015581250000001,,0.00766666019152006
PT,1,9600,48.0,13.940854804590344,0.03682738833518208,0.0005329360513064982,,0.018651742168124544,0.9999261996980551,,0.0,,,0.8803750624999982,0.2015581250000001,,0.011087347668965375
PT,2,9600,48.0,13.940854804590344,0.024583604444143738,3.293605130647019e-05,,0.018528474247374346,0.9999972940857634,,0.0,,,0.8803750624999982,0.2015581250000001,,0.009452325271463736
PT,3,9600,48.0,13.940854804590344,0.0041505621901377675,0.0004716661746913783,,0.010301688848651576,0.9997641267838283,,0.0,,,0.8803750624999982,0.2015581250000001,,0.007816444730166941
PT,4,9600,48.0,13.940854804590344,0.03266782861061229,0.0005329360513064982,,0.011150246742397757,0.9999261996980551,,0.0,,,0.8803750624999982,0.2015581250000001,,0.009721875973082647
PT,0,10400,52.0,15.102520689368248,0.00509316856740053,0.0004716661746913783,,0.013265660473919432,0.9997641267838283,,0.0,,,0.8803803437499998,0.20034375000000004,,0.008086242904954175
PT,1,10400,52.0,15.102520689368248,0.0347803652837517,0.0005329360513064982,,0.013442942439046049,0.9999261996980551,,0.0,,,0.8803803437499998,0.20034375000000004,,0.010346404248324836
PT,2,10400,52.0,15.102520689368248,0.0038036936565927736,0.0004716661746913783,,0.01509380180182006,0.9997641267838283,,0.0,,,0.8803803437499998,0.20034375000000004,,0.008031049221703904
PT,3,10400,52.0,15.102520689368248,0.024384727871934648,3.293605130647019e-05,,0.008990894537455921,0.9999972940857634,,0.0,,,0.8803803437499998,0.20034375000000004,,0.009437131175879673
PT,4,10400,52.0,15.102520689368248,0.01701224711672015,0.000495397774002065,,0.015441790581486542,0.9995330652723079,,0.0,,,0.8803803437499998,0.20034375000000004,,0.00850112974388738
PT,0,11200,56.0,16.26575628388673,0.042784996864528406,0.0010329360513064707,,0.017622478415906292,0.9997917145290134,,0.0,,,0.8806365937499997,0.1998556250000001,,0.011658134807575889
PT,1,11200,56.0,16.26575628388673,0.005624316058404165,0.0004716661746913783,,0.0283739243600919,0.9997641267838283,,0.0,,,0.8806365937499997,0.1998556250000001,,0.007935432087177082
PT,2,11200,56.0,16.26575628388673,0.006454221621252696,0.0004716661746913783,,0.029428290614468017,0.9997641267838283,,0.0,,,0.8806365937499997,0.1998556250000001,,0.0081322986761768
PT,3,11200,56.0,16.26575628388673,0.003466852261341457,0.0004716661746913783,,0.011478103028548467,0.9997641267838283,,0.0,,,0.8806365937499997,0.1998556250000001,,0.008667083224912839
PT,4,11200,56.0,16.26575628388673,0.00388390975684037,0.0004716661746913783,,0.01140463048335598,0.9997641267838283,,0.0,,,0.8806365937499997,0.1998556250000001,,0.008254222341989578
PT,0,12000,60.0,17.425105147063732,0.00742544765425411,0.0004716661746913783,,0.03441844001376294,0.9997641267838283,,0.0,,,0.88054190625,0.19963750000000002,,0.00805430766647718
PT,1,12000,60.0,17.425105147063732,0.024211300847417596,3.293605130647019e-05,,0.03026291458041215,0.9999972940857634,,0.0,,,0.88054190625,0.19963750000000002,,0.010862040976676045
PT,2,12000,60.0,17.425105147063732,0.004183196117314416,0.0004716661746913783,,0.00958671848469284,0.9997641267838283,,0.0,,,0.88054190625,0.19963750000000002,,0.008518354014199803
PT,3,12000,60.0,17.425105147063732,0.023674763311129644,3.293605130647019e-05,,0.026052158417763524,0.9999972940857634,,0.0,,,0.88054190625,0.19963750000000002,,0.01040189883890801
PT,4,12000,60.0,17.425105147063732,0.006850833049344596,0.0004716661746913783,,0.0292409645294466,0.9997641267838283,,0.0,,,0.88054190625,0.19963750000000002,,0.009117630290178827
PT,0,12800,64.0,18.58541322220117,0.0140817921943763,0.000495397774002065,,0.02109929510871864,0.9995330652723079,,0.0,,,0.8804659687500004,0.20108625000000002,,0.009020300898493663
PT,1,12800,64.0,18.58541322220117,0.004190019308120729,0.0004716661746913783,,0.016471935559302896,0.9997641267838283,,0.0,,,0.8804659687500004,0.20108625000000002,,0.008334618993317212
PT,2,12800,64.0,18.58541322220117,0.02548192303739394,3.293605130647019e-05,,0.019102152938877952,0.9999972940857634,,0.0,,,0.8804659687500004,0.20108625000000002,,0.01012180531896394
PT,3,12800,64.0,18.58541322220117,0.04381306974527398,0.0010329360513064707,,0.015607107172836122,0.9997917145290134,,0.0,,,0.8804659687500004,0.20108625000000002,,0.012037138896795791
PT,4,12800,64.0,18.58541322220117,0.03697312771595592,0.0005329360513064982,,0.011595227115193202,0.9999261996980551,,0.0,,,0.8804659687500004,0.20108625000000002,,0.011492666876683464
PT,0,13600,68.0,19.744846916757524,0.003817621897035005,0.0004716661746913783,,0.014550171477846591,0.9997641267838283,,0.0,,,0.8803133124999988,0.201213125,,0.007810918085009922
PT,1,13600,68.0,19.744846916757524,0.034282259805112424,0.0005329360513064982,,0.02748528124067669,0.9999261996980551,,0.0,,,0.8803133124999988,0.201213125,,0.010732338158751678
PT,2,13600,68.0,19.744846916757524,0.02376736941136936,3.293605130647019e-05,,0.02526992621592914,0.9999972940857634,,0.0,,,0.8803133124999988,0.201213125,,0.00904785141165083
PT,3,13600,68.0,19.744846916757524,0.024303515300602152,3.293605130647019e-05,,0.02164065994274429,0.9999972940857634,,0.0,,,0.8803133124999988,0.201213125,,0.010306461132279739
PT,4,13600,68.0,19.744846916757524,0.026384777697987034,3.293605130647019e-05,,0.0258587887693567,0.9999972940857634,,0.0,,,0.8803133124999988,0.201213125,,0.009076050390248036
PT,0,14400,72.0,20.904093970544636,0.03439037083921364,0.0005329360513064982,,0.013941740025963276,0.9999261996980551,,0.0,,,0.8805025624999984,0.200919375,,0.010654620344133356
PT,1,14400,72.0,20.904093970544636,0.027616893359676004,3.293605130647019e-05,,0.03524079434324421,0.9999972940857634,,0.0,,,0.8805025624999984,0.200919375,,0.010209887646555737
PT,2,14400,72.0,20.904093970544636,0.044751479374520654,0.0010329360513064707,,0.020477491576882088,0.9997917145290134,,0.0,,,0.8805025624999984,0.200919375,,0.011874789205415247
PT,3,14400,72.0,20.904093970544636,0.004446584698320644,0.0004716661746913783,,0.01170326451678678,0.9997641267838283,,0.0,,,0.8805025624999984,0.200919375,,0.00849611302640341
PT,4,14400,72.0,20.904093970544636,0.005009216218653846,0.0004716661746913783,,0.018386906778084397,0.9997641267838283,,0.0,,,0.8805025624999984,0.200919375,,0.007451851343128036
PT,0,15200,76.0,22.063079324550927,0.041099204498381156,0.0010329360513064707,,0.012863864305658801,0.9997917145290134,,0.0,,,0.8803611874999991,0.20005625000000002,,0.011575172947949835
PT,1,15200,76.0,22.063079324550927,0.023377575263783115,3.293605130647019e-05,,0.01842827264251937,0.9999972940857634,,0.0,,,0.8803611874999991,0.20005625000000002,,0.009347371708168547
PT,2,15200,76.0,22.063079324550927,0.024948252474553692,3.293605130647019e-05,,0.018736956117496643,0.9999972940857634,,0.0,,,0.8803611874999991,0.20005625000000002,,0.00909191176804006
PT,3,15200,76.0,22.063079324550927,0.0325750063445729,0.0005329360513064982,,0.014837138482162417,0.9999261996980551,,0.0,,,0.8803611874999991,0.20005625000000002,,0.009989538707540933
PT,4,15200,76.0,22.063079324550927,0.022290542544333308,3.293605130647019e-05,,0.014495761326075324,0.9999972940857634,,0.0,,,0.8803611874999991,0.20005625000000002,,0.008535812843873789
PT,0,16000,80.0,23.224060179665685,0.02402103169595468,3.293605130647019e-05,,0.017597008857898444,0.9999972940857634,,0.0,,,0.8804613437500014,0.20020250000000003,,0.008586902546375045
PT,1,16000,80.0,23.224060179665685,0.03325669448004152,0.0005329360513064982,,0.012494490226077069,0.9999261996980551,,0.0,,,0.8804613437500014,0.20020250000000003,,0.010359394751319532
PT,2,16000,80.0,23.224060179665685,0.004327993690073811,0.0004716661746913783,,0.014787725092613052,0.9997641267838283,,0.0,,,0.8804613437500014,0.20020250000000003,,0.009060954931018802
PT,3,16000,80.0,23.224060179665685,0.025604417932465998,3.293605130647019e-05,,0.010891077852201832,0.9999972940857634,,0.0,,,0.8804613437500014,0.20020250000000003,,0.009953802883564058
PT,4,16000,80.0,23.224060179665685,0.005869278874519188,0.0004716661746913783,,0.020962599796351615,0.9997641267838283,,0.0,,,0.8804613437500014,0.20020250000000003,,0.00808809177338622
PT,0,16800,84.0,24.383888983167708,0.026957537608750554,3.293605130647019e-05,,0.01634005345244219,0.9999972940857634,,0.0,,,0.8804823750000005,0.200830625,,0.01095840597294681
PT,1,16800,84.0,24.383888983167708,0.035094620236531475,0.0005329360513064982,,0.017234447386895318,0.9999261996980551,,0.0,,,0.8804823750000005,0.200830625,,0.011262292122653223
PT,2,16800,84.0,24.383888983167708,0.02515185623601303,3.293605130647019e-05,,0.012604029836152572,0.9999972940857634,,0.0,,,0.8804823750000005,0.200830625,,0.009163524180126387
PT,3,16800,84.0,24.383888983167708,0.03449116861829718,0.0005329360513064982,,0.00823345001215128,0.9999261996980551,,0.0,,,0.8804823750000005,0.200830625,,0.010226862551852267
PT,4,16800,84.0,24.383888983167708,0.02468656080788115,3.293605130647019e-05,,0.017069784104773385,0.9999972940857634,,0.0,,,0.8804823750000005,0.200830625,,0.009388022262473322
PT,0,17600,88.0,25.543612307868898,0.005995151788186409,0.0004716661746913783,,0.02068666547665491,0.9997641267838283,,0.0,,,0.8804437500000001,0.20121625,,0.007858389399150347
PT,1,17600,88.0,25.543612307868898,0.02566794469936141,3.293605130647019e-05,,0.021610474808827804,0.9999972940857634,,0.0,,,0.8804437500000001,0.20121625,,0.010074214286174967
PT,2,17600,88.0,25.543612307868898,0.03517091465818336,0.0005329360513064982,,0.02431454711331948,0.9999261996980551,,0.0,,,0.8804437500000001,0.20121625,,0.010309923308938821
PT,3,17600,88.0,25.543612307868898,0.0251102543462202,3.293605130647019e-05,,0.033950042378128854,0.9999972940857634,,0.0,,,0.8804437500000001,0.20121625,,0.009431915466008077
PT,4,17600,88.0,25.543612307868898,0.024264578997739362,3.293605130647019e-05,,0.014929342966216128,0.9999972940857634,,0.0,,,0.8804437500000001,0.20121625,,0.00903796029382468
PT,0,18400,92.0,26.705490332096815,0.0263722396801005,3.293605130647019e-05,,0.011059504113635403,0.9999972940857634,,0.0,,,0.8804262812499998,0.20000874999999999,,0.009247883564734601
PT,1,18400,92.0,26.705490332096815,0.03508846551838442,0.0005329360513064982,,0.020725007342999965,0.9999261996980551,,0.0,,,0.8804262812499998,0.20000874999999999,,0.010127062137217466
PT,2,18400,92.0,26.705490332096815,0.004199322099952347,0.0004716661746913783,,0.011446184308549618,0.9997641267838283,,0.0,,,0.8804262812499998,0.20000874999999999,,0.00905938751231729
PT,3,18400,92.0,26.705490332096815,0.034908276289105894,0.0005329360513064982,,0.013785745021290659,0.9999261996980551,,0.0,,,0.8804262812499998,0.20000874999999999,,0.010528728710562112
PT,4,18400,92.0,26.705490332096815,0.0050218272514345645,0.0004716661746913783,,0.014706705475704837,0.9997641267838283,,0.0,,,0.8804262812499998,0.20000874999999999,,0.008626051603156808
PT,0,19200,96.0,27.867829537019134,0.04131569560240469,0.0010329360513064707,,0.019776988564975045,0.9997917145290134,,0.0,,,0.8803224375000004,0.200754375,,0.01138567950350833
PT,1,19200,96.0,27.867829537019134,0.023466901829708606,3.293605130647019e-05,,0.017950180070360523,0.9999972940857634,,0.0,,,0.8803224375000004,0.200754375,,0.009508682327173659
PT,2,19200,96.0,27.867829537019134,0.004723491206866599,0.0004716661746913783,,0.012849445827424703,0.9997641267838283,,0.0,,,0.8803224375000004,0.200754375,,0.008236365665761696
PT,3,19200,96.0,27.867829537019134,0.02575509300939542,3.293605130647019e-05,,0.03550286709230304,0.9999972940857634,,0.0,,,0.8803224375000004,0.200754375,,0.009668867847156036
PT,4,19200,96.0,27.867829537019134,0.024395355854256298,3.293605130647019e-05,,0.016313179470621032,0.9999972940857634,,0.0,,,0.8803224375000004,0.200754375,,0.009117935815087219
PT,0,20000,100.0,29.030740453861654,0.04022965931662391,0.0010329360513064707,,0.016503741510360406,0.9997917145290134,,0.0,,,0.8804324062500005,0.20073624999999998,,0.010742728675698855
PT,1,20000,100.0,29.030740453861654,0.004525992903253552,0.0004716661746913783,,0.01765724952302888,0.9997641267838283,,0.0,,,0.8804324062500005,0.20073624999999998,,0.008490249108773777
PT,2,20000,100.0,29.030740453861654,0.025107700170412046,3.293605130647019e-05,,0.013944069333790308,0.9999972940857634,,0.0,,,0.8804324062500005,0.20073624999999998,,0.009470498609681785
PT,3,20000,100.0,29.030740453861654,0.03694645909998842,0.0005329360513064982,,0.02612107913506075,0.9999261996980551,,0.0,,,0.8804324062500005,0.20073624999999998,,0.011330637508285737
PT,4,20000,100.0,29.030740453861654,0.03577363038781499,0.0005329360513064982,,0.027747439259502033,0.9999261996980551,,0.0,,,0.8804324062500005,0.20073624999999998,,0.010710568834213965
PT,0,20800,104.0,30.192556529305875,0.006473044876524862,0.0004716661746913783,,0.019510939854408115,0.9997641267838283,,0.0,,,0.8804923750000007,0.20015687499999998,,0.008554789700404597
PT,1,20800,104.0,30.192556529305875,0.024671064019622352,3.293605130647019e-05,,0.024199878444783232,0.9999972940857634,,0.0,,,0.8804923750000007,0.20015687499999998,,0.009218561588436048
PT,2,20800,104.0,30.192556529305875,0.004236423107843829,0.0004716661746913783,,0.014605396308439914,0.9997641267838283,,0.0,,,0.8804923750000007,0.20015687499999998,,0.00844811059220899
PT,3,20800,104.0,30.192556529305875,0.02501333851467879,3.293605130647019e-05,,0.01630816149336783,0.9999972940857634,,0.0,,,0.8804923750000007,0.20015687499999998,,0.00932469185188537
PT,4,20800,104.0,30.192556529305875,0.026980329101228124,3.293605130647019e-05,,0.018544022192603257,0.9999972940857634,,0.0,,,0.8804923750000007,0.20015687499999998,,0.00923372747291007
PT,0,21600,108.0,31.355183084495366,0.003963664222411689,0.0004716661746913783,,0.020144244297067213,0.9997641267838283,,0.0,,,0.8803143437499991,0.20095750000000004,,0.008012138257088436
PT,1,21600,108.0,31.355183084495366,0.007059253632002032,0.0004716661746913783,,0.025886585206244157,0.9997641267838283,,0.0,,,0.8803143437499991,0.20095750000000004,,0.009198508383235396
PT,2,21600,108.0,31.355183084495366,0.02507373456633142,3.293605130647019e-05,,0.01972305721706587,0.9999972940857634,,0.0,,,0.8803143437499991,0.20095750000000004,,0.009522226556671731
PT,3,21600,108.0,31.355183084495366,0.031920454651488205,0.0005329360513064982,,0.012810122253406444,0.9999261996980551,,0.0,,,0.8803143437499991,0.20095750000000004,,0.010636464352698405
PT,4,21600,108.0,31.355183084495366,0.0059188691726253725,0.0004716661746913783,,0.022288086038547518,0.9997641267838283,,0.0,,,0.8803143437499991,0.20095750000000004,,0.008286989800066554
PT,0,22400,112.0,32.51893173903227,0.005481949873838667,0.0004716661746913783,,0.015742506773070535,0.9997641267838283,,0.0,,,0.8803728124999993,0.20074187500000004,,0.008055167770249698
PT,1,22400,112.0,32.51893173903227,0.004031358719753645,0.0004716661746913783,,0.01899947596718003,0.9997641267838283,,0.0,,,0.8803728124999993,0.20074187500000004,,0.007923192723045477
PT,2,22400,112.0,32.51893173903227,0.032753481070519404,0.0005329360513064982,,0.017064467701895306,0.9999261996980551,,0.0,,,0.8803728124999993,0.20074187500000004,,0.009955250074960504
PT,3,22400,112.0,32.51893173903227,0.005575797697875729,0.0004716661746913783,,0.01659783283067165,0.9997641267838283,,0.0,,,0.8803728124999993,0.20074187500000004,,0.00800859606383042
PT,4,22400,112.0,32.51893173903227,0.03423605648017132,0.0005329360513064982,,0.014228294035606572,0.9999261996980551,,0.0,,,0.8803728124999993,0.20074187500000004,,0.009971807718218033
PT,0,23200,116.0,33.679118912667036,0.024991716536312245,3.293605130647019e-05,,0.02321040332024404,0.9999972940857634,,0.0,,,0.8802771874999996,0.20115625000000004,,0.009082316811052059
PT,1,23200,116.0,33.679118912667036,0.023761136060888016,3.293605130647019e-05,,0.016830850231697763,0.9999972940857634,,0.0,,,0.8802771874999996,0.20115625000000004,,0.009101377372251949
PT,2,23200,116.0,33.679118912667036,0.004783131443406414,0.0004716661746913783,,0.023255665949950686,0.9997641267838283,,0.0,,,0.8802771874999996,0.20115625000000004,,0.008410050897399393
PT,3,23200,116.0,33.679118912667036,0.042277620280865104,0.0010329360513064707,,0.01746711352450161,0.9997917145290134,,0.0,,,0.8802771874999996,0.20115625000000004,,0.011839761311049423
PT,4,23200,116.0,33.679118912667036,0.02498428653118607,3.293605130647019e-05,,0.02126928577567718,0.9999972940857634,,0.0,,,0.8802771874999996,0.20115625000000004,,0.00932499672834855
PT,0,24000,120.0,34.84341744799167,0.0434466240535249,0.0010329360513064707,,0.010537924626937933,0.9997917145290134,,0.0,,,0.8804454687499984,0.20043249999999999,,0.011386094136763085
PT,1,24000,120.0,34.84341744799167,0.022894682524215376,3.293605130647019e-05,,0.017433542828809222,0.9999972940857634,,0.0,,,0.8804454687499984,0.20043249999999999,,0.008622063890397654
PT,2,24000,120.0,34.84341744799167,0.005261902182624389,0.0004716661746913783,,0.022755410646505915,0.9997641267838283,,0.0,,,0.8804454687499984,0.20043249999999999,,0.008114863848956952
PT,3,24000,120.0,34.84341744799167,0.004439580703141511,0.0004716661746913783,,0.012338599741530286,0.9997641267838283,,0.0,,,0.8804454687499984,0.20043249999999999,,0.008714616013268128
PT,4,24000,120.0,34.84341744799167,0.0348880937776304,0.0005329360513064982,,0.014867601474146274,0.9999261996980551,,0.0,,,0.8804454687499984,0.20043249999999999,,0.01127523403373783
PT,0,24800,124.0,36.0084328642115,0.0042818826272004555,0.0004716661746913783,,0.016655641041705527,0.9997641267838283,,0.0,,,0.8804922812500005,0.20111562500000002,,0.008441708453228421
PT,1,24800,124.0,36.0084328642115,0.005222470313058222,0.0004716661746913783,,0.01789748400147821,0.9997641267838283,,0.0,,,0.8804922812500005,0.20111562500000002,,0.009413517345449311
PT,2,24800,124.0,36.0084328642115,0.032830447444121995,0.0005329360513064982,,0.016067988343354073,0.9999261996980551,,0.0,,,0.8804922812500005,0.20111562500000002,,0.009796515402019213
PT,3,24800,124.0,36.0084328642115,0.024704070347164316,3.293605130647019e-05,,0.01742281960596528,0.9999972940857634,,0.0,,,0.8804922812500005,0.20111562500000002,,0.009564566360085116
PT,4,24800,124.0,36.0084328642115,0.02525536611256539,3.293605130647019e-05,,0.013853419107951404,0.9999972940857634,,0.0,,,0.8804922812500005,0.20111562500000002,,0.009794476724263345
PT,0,25600,128.0,37.174744450487196,0.025335751600295598,3.293605130647019e-05,,0.019288897293966645,0.9999972940857634,,0.0,,,0.8805123437499994,0.20066749999999997,,0.009177806718041085
PT,1,25600,128.0,37.174744450487196,0.0044405979778470404,0.0004716661746913783,,0.021816475177683547,0.9997641267838283,,0.0,,,0.8805123437499994,0.20066749999999997,,0.008359853052599868
PT,2,25600,128.0,37.174744450487196,0.024533030605055173,3.293605130647019e-05,,0.025238951972016144,0.9999972940857634,,0.0,,,0.8805123437499994,0.20066749999999997,,0.00970859526021856
PT,3,25600,128.0,37.174744450487196,0.02345285946772257,3.293605130647019e-05,,0.007669304421665257,0.9999972940857634,,0.0,,,0.8805123437499994,0.20066749999999997,,0.00888872928760918
PT,4,25600,128.0,37.174744450487196,0.0036879948515797173,0.0004716661746913783,,0.010315385966495352,0.9997641267838283,,0.0,,,0.8805123437499994,0.20066749999999997,,0.009608168101125799
PT,0,26400,132.0,38.33931595645845,0.022860365252451175,3.293605130647019e-05,,0.02443556005494221,0.9999972940857634,,0.0,,,0.8803948437499989,0.20108812500000003,,0.008816640163880979
PT,1,26400,132.0,38.33931595645845,0.024071687310914018,3.293605130647019e-05,,0.032344975629991744,0.9999972940857634,,0.0,,,0.8803948437499989,0.20108812500000003,,0.009810139010947091
PT,2,26400,132.0,38.33931595645845,0.03491571117821994,0.0005329360513064982,,0.022617450823428746,0.9999261996980551,,0.0,,,0.8803948437499989,0.20108812500000003,,0.01047784657519211
PT,3,26400,132.0,38.33931595645845,0.004545435965279683,0.0004716661746913783,,0.015521593390291287,0.9997641267838283,,0.0,,,0.8803948437499989,0.20108812500000003,,0.008002111576641206
PT,4,26400,132.0,38.33931595645845,0.03495527360816354,0.0005329360513064982,,0.010108239831488588,0.9999261996980551,,0.0,,,0.8803948437499989,0.20108812500000003,,0.010797710234990725
PT,0,27200,136.0,39.506170582957566,0.025449240721583076,3.293605130647019e-05,,0.02252133825510908,0.9999972940857634,,0.0,,,0.8803181562500001,0.20152187500000004,,0.009108710126009115
PT,1,27200,136.0,39.506170582957566,0.0033970128633104505,0.0004716661746913783,,0.010257699817224375,0.9997641267838283,,0.0,,,0.8803181562500001,0.20152187500000004,,0.00846991898441353
PT,2,27200,136.0,39.506170582957566,0.004254217778370689,0.0004716661746913783,,0.016394471657425254,0.9997641267838283,,0.0,,,0.8803181562500001,0.20152187500000004,,0.007346811580244498
PT,3,27200,136.0,39.506170582957566,0.02407996994634327,3.293605130647019e-05,,0.01772753687396843,0.9999972940857634,,0.0,,,0.8803181562500001,0.20152187500000004,,0.009940703798411934
PT,4,27200,136.0,39.506170582957566,0.024111619160612215,3.293605130647019e-05,,0.01860506329858956,0.9999972940857634,,0.0,,,0.8803181562500001,0.20152187500000004,,0.009435436295634732
PT,0,28000,140.0,40.67058739811182,0.005699162201831283,0.0004716661746913783,,0.02423718186253256,0.9997641267838283,,0.0,,,0.8803253125000008,0.20036500000000002,,0.008382687908460194
PT,1,28000,140.0,40.67058739811182,0.027756603402050897,3.293605130647019e-05,,0.021810601590126474,0.9999972940857634,,0.0,,,0.8803253125000008,0.20036500000000002,,0.010355075278299201
PT,2,28000,140.0,40.67058739811182,0.004234143362028069,0.0004716661746913783,,0.01401119801398971,0.9997641267838283,,0.0,,,0.8803253125000008,0.20036500000000002,,0.007983302573784575
PT,3,28000,140.0,40.67058739811182,0.034740942378245654,0.0005329360513064982,,0.013254570687126502,0.9999261996980551,,0.0,,,0.8803253125000008,0.20036500000000002,,0.010506465636034369
PT,4,28000,140.0,40.67058739811182,0.006372006416917932,0.0004716661746913783,,0.02080575865048653,0.9997641267838283,,0.0,,,0.8803253125000008,0.20036500000000002,,0.00914259353005316
PT,0,28800,144.0,41.83508614450693,0.04287324383837711,0.0010329360513064707,,0.018912167825912603,0.9997917145290134,,0.0,,,0.8802389374999998,0.20020000000000004,,0.012138140250935101
PT,1,28800,144.0,41.83508614450693,0.005962189608952229,0.0004716661746913783,,0.024087743846567578,0.9997641267838283,,0.0,,,0.8802389374999998,0.20020000000000004,,0.008718904438023365
PT,2,28800,144.0,41.83508614450693,0.03534200252656693,0.0005329360513064982,,0.010965061016525316,0.9999261996980551,,0.0,,,0.8802389374999998,0.20020000000000004,,0.010557468829241278
PT,3,28800,144.0,41.83508614450693,0.0037766236176147313,0.0004716661746913783,,0.013317727285431626,0.9997641267838283,,0.0,,,0.8802389374999998,0.20020000000000004,,0.007789097840251493
PT,4,28800,144.0,41.83508614450693,0.021350864981430785,3.293605130647019e-05,,0.011569024391914708,0.9999972940857634,,0.0,,,0.8802389374999998,0.20020000000000004,,0.008777758437375122
PT,0,29600,148.0,43.000475469976664,0.025019774828599014,3.293605130647019e-05,,0.013371727426631399,0.9999972940857634,,0.0,,,0.8805191875000005,0.200279375,,0.009361326165089218
PT,1,29600,148.0,43.000475469976664,0.03507434879060538,0.0005329360513064982,,0.016728500965655754,0.9999261996980551,,0.0,,,0.8805191875000005,0.200279375,,0.010918204886334127
PT,2,29600,148.0,43.000475469976664,0.023463846611942323,3.293605130647019e-05,,0.0206295795795715,0.9999972940857634,,0.0,,,0.8805191875000005,0.200279375,,0.009583104985289007
PT,3,29600,148.0,43.000475469976664,0.005408095028864368,0.0004716661746913783,,0.02130082292992129,0.9997641267838283,,0.0,,,0.8805191875000005,0.200279375,,0.007602176182703891
PT,4,29600,148.0,43.000475469976664,0.02485525559573714,3.293605130647019e-05,,0.016191613699927204,0.9999972940857634,,0.0,,,0.8805191875000005,0.200279375,,0.009456186204846269
PT,0,30400,152.0,44.16614161618054,0.02488347535631019,3.293605130647019e-05,,0.020478350091878945,0.9999972940857634,,0.0,,,0.8804388749999992,0.2009424999999999,,0.00898481119542117
